,DEPTH,ROP,GR,CALI,BS,RD,RT,RM,NPHI,RHOB,DRHO,DT,PEF,label
33712,3559.7,18.816,150.0,8.672,8.5,1.537,1.621,1.621,0.344,2.598,0.083,96.851,7.468,0
33713,3559.8,18.527,150.0,8.625,8.5,1.571,1.594,1.594,0.349,2.58,0.096,97.806,7.197,0
33714,3559.9,18.513,150.0,8.672,8.5,1.537,1.55,1.55,0.351,2.541,0.09,99.853,7.059,0
33715,3560.0,18.5,150.0,8.672,8.5,1.506,1.511,1.511,0.349,2.503,0.075,101.293,7.031,0
33716,3560.1,18.486,150.0,8.672,8.5,1.493,1.488,1.488,0.346,2.48,0.063,102.541,7.042,0
33717,3560.2,18.409,150.0,8.648,8.5,1.499,1.495,1.495,0.348,2.474,0.056,103.586,7.047,0
33718,3560.3,18.331,150.0,8.672,8.5,1.502,1.486,1.486,0.349,2.477,0.056,103.669,7.041,0
33719,3560.4,18.254,150.0,8.625,8.5,1.492,1.424,1.424,0.359,2.481,0.059,103.557,7.021,0
33720,3560.5,18.331,150.0,8.672,8.5,1.486,1.387,1.387,0.363,2.483,0.062,103.428,7.002,0
33721,3560.6,18.407,150.0,8.672,8.5,1.49,1.382,1.382,0.368,2.48,0.064,102.981,7.007,0
33722,3560.7,18.484,150.0,8.625,8.5,1.501,1.409,1.409,0.365,2.474,0.063,102.529,7.052,0
33723,3560.8,18.598,150.0,8.625,8.5,1.492,1.405,1.405,0.36,2.468,0.059,102.299,7.118,0
33724,3560.9,18.713,150.0,8.672,8.5,1.483,1.412,1.412,0.359,2.465,0.056,102.139,7.17,0
33725,3561.0,18.827,150.0,8.625,8.5,1.501,1.458,1.458,0.362,2.463,0.053,102.032,7.186,0
33726,3561.1,18.96,150.0,8.625,8.5,1.507,1.456,1.456,0.363,2.46,0.052,102.034,7.164,0
33727,3561.2,19.093,150.0,8.625,8.5,1.509,1.425,1.425,0.363,2.453,0.052,101.985,7.116,0
33728,3561.3,19.227,150.0,8.648,8.5,1.503,1.368,1.368,0.359,2.443,0.052,101.894,7.048,0
33729,3561.4,19.263,150.0,8.672,8.5,1.463,1.265,1.265,0.356,2.431,0.051,101.717,6.964,0
33730,3561.5,19.299,150.0,8.672,8.5,1.49,1.319,1.319,0.352,2.42,0.05,101.529,6.874,0
33731,3561.6,19.335,150.0,8.672,8.5,1.524,1.454,1.454,0.349,2.417,0.048,101.315,6.815,0
33732,3561.7,19.365,150.0,8.648,8.5,1.548,1.504,1.504,0.349,2.422,0.048,100.945,6.803,0
33733,3561.8,19.395,150.0,8.625,8.5,1.557,1.497,1.497,0.348,2.427,0.05,100.659,6.812,0
33734,3561.9,19.426,150.0,8.625,8.5,1.584,1.531,1.531,0.345,2.433,0.052,100.421,6.833,0
33735,3562.0,19.49,150.0,8.625,8.5,1.623,1.561,1.561,0.342,2.436,0.054,100.058,6.862,0
33736,3562.1,19.554,150.0,8.625,8.5,1.637,1.566,1.566,0.339,2.436,0.054,99.744,6.894,0
33737,3562.2,19.618,150.0,8.625,8.5,1.615,1.546,1.546,0.338,2.433,0.048,99.473,6.937,0
33738,3562.3,19.644,150.0,8.672,8.5,1.6,1.552,1.552,0.334,2.436,0.04,99.304,6.996,0
33739,3562.4,19.669,150.0,8.625,8.5,1.645,1.651,1.651,0.334,2.454,0.037,99.235,7.067,0
33740,3562.5,19.695,150.0,8.648,8.5,1.663,1.697,1.697,0.332,2.484,0.047,99.266,7.123,0
33741,3562.6,19.68,150.0,8.625,8.5,1.667,1.716,1.716,0.333,2.512,0.063,99.413,7.153,0
33742,3562.7,19.666,150.0,8.625,8.5,1.684,1.755,1.755,0.336,2.518,0.075,99.616,7.163,0
33743,3562.8,19.652,150.0,8.648,8.5,1.703,1.79,1.79,0.333,2.502,0.075,99.881,7.153,0
33744,3562.9,19.658,149.57,8.672,8.5,1.684,1.736,1.736,0.328,2.478,0.066,100.064,7.106,0
33745,3563.0,19.665,145.706,8.648,8.5,1.642,1.686,1.686,0.324,2.46,0.058,100.197,7.02,0
33746,3563.1,19.671,144.624,8.625,8.5,1.63,1.664,1.664,0.322,2.455,0.054,100.265,6.919,0
33747,3563.2,19.674,146.66,8.625,8.5,1.623,1.646,1.646,0.326,2.456,0.053,100.193,6.854,0
33748,3563.3,19.678,145.782,8.672,8.5,1.614,1.632,1.632,0.329,2.458,0.053,100.048,6.839,0
33749,3563.4,19.681,143.439,8.648,8.5,1.596,1.617,1.617,0.335,2.458,0.053,99.808,6.853,0
33750,3563.5,19.681,138.652,8.625,8.5,1.574,1.58,1.58,0.334,2.458,0.053,99.356,6.852,0
33751,3563.6,19.682,134.208,8.625,8.5,1.57,1.573,1.573,0.329,2.46,0.054,98.82,6.816,0
33752,3563.7,19.683,134.802,8.625,8.5,1.579,1.609,1.609,0.321,2.463,0.055,98.192,6.762,0
33753,3563.8,19.681,133.208,8.625,8.5,1.58,1.633,1.633,0.312,2.465,0.057,98.091,6.72,0
33754,3563.9,19.68,129.406,8.625,8.5,1.553,1.584,1.584,0.305,2.467,0.059,98.154,6.715,0
33755,3564.0,19.679,126.159,8.625,8.5,1.523,1.509,1.509,0.302,2.468,0.061,98.27,6.742,0
33756,3564.1,19.678,126.364,8.625,8.5,1.526,1.513,1.513,0.305,2.466,0.063,98.499,6.777,0
33757,3564.2,19.677,124.443,8.625,8.5,1.539,1.555,1.555,0.314,2.462,0.063,98.741,6.793,0
33758,3564.3,19.675,127.281,8.625,8.5,1.533,1.539,1.539,0.323,2.455,0.062,98.888,6.775,0
33759,3564.4,19.531,127.128,8.625,8.5,1.474,1.407,1.407,0.328,2.446,0.059,99.088,6.753,0
33760,3564.5,19.388,129.841,8.625,8.5,1.473,1.399,1.399,0.327,2.438,0.055,99.316,6.752,0
33761,3564.6,19.244,132.13,8.625,8.5,1.539,1.562,1.562,0.321,2.433,0.052,99.572,6.778,0
33762,3564.7,19.13,133.405,8.648,8.5,1.55,1.586,1.586,0.314,2.433,0.05,99.705,6.821,0
33763,3564.8,19.016,131.127,8.625,8.5,1.543,1.578,1.578,0.31,2.438,0.05,99.758,6.884,0
33764,3564.9,18.902,128.594,8.625,8.5,1.566,1.643,1.643,0.311,2.448,0.052,99.729,6.966,0
33765,3565.0,18.682,126.558,8.625,8.5,1.564,1.629,1.629,0.318,2.459,0.054,99.679,7.058,0
33766,3565.1,18.461,127.227,8.602,8.5,1.516,1.514,1.514,0.32,2.467,0.056,99.604,7.13,0
33767,3565.2,18.241,128.093,8.625,8.5,1.473,1.416,1.416,0.32,2.471,0.057,99.37,7.16,0
33768,3565.3,18.141,129.069,8.625,8.5,1.477,1.416,1.416,0.318,2.47,0.056,99.21,7.133,0
33769,3565.4,18.041,127.898,8.625,8.5,1.526,1.538,1.538,0.315,2.466,0.054,99.107,7.07,0
33770,3565.5,17.942,125.456,8.625,8.5,1.557,1.616,1.616,0.309,2.464,0.052,98.82,7.009,0
33771,3565.6,18.065,127.22,8.625,8.5,1.565,1.632,1.632,0.301,2.465,0.051,98.434,6.961,0
33772,3565.7,18.189,125.278,8.625,8.5,1.567,1.624,1.624,0.294,2.469,0.053,97.948,6.901,0
33773,3565.8,18.312,123.425,8.625,8.5,1.551,1.591,1.591,0.292,2.475,0.056,97.34,6.82,0
33774,3565.9,18.495,122.098,8.625,8.5,1.521,1.472,1.472,0.296,2.478,0.059,96.708,6.736,0
33775,3566.0,18.677,124.214,8.625,8.5,1.536,1.494,1.494,0.304,2.475,0.06,96.054,6.687,0
33776,3566.1,18.859,125.191,8.625,8.5,1.58,1.595,1.595,0.314,2.47,0.06,95.782,6.693,0
33777,3566.2,19.03,124.016,8.625,8.5,1.616,1.668,1.668,0.322,2.465,0.059,95.576,6.745,0
33778,3566.3,19.201,125.544,8.625,8.5,1.63,1.729,1.729,0.324,2.46,0.055,95.419,6.832,0
33779,3566.4,19.371,123.028,8.625,8.5,1.637,1.739,1.739,0.32,2.455,0.049,95.589,6.93,0
33780,3566.5,19.385,122.901,8.625,8.5,1.624,1.69,1.69,0.314,2.456,0.045,95.966,6.993,0
33781,3566.6,19.399,121.717,8.625,8.5,1.613,1.627,1.627,0.311,2.465,0.049,96.637,6.982,0
33782,3566.7,19.413,121.507,8.625,8.5,1.575,1.504,1.504,0.313,2.48,0.058,97.038,6.89,0
33783,3566.8,19.472,122.41,8.625,8.5,1.566,1.435,1.435,0.315,2.488,0.064,97.24,6.759,0
33784,3566.9,19.53,122.318,8.625,8.5,1.652,1.597,1.597,0.316,2.485,0.064,97.117,6.638,0
33785,3567.0,19.589,124.281,8.625,8.5,1.596,1.484,1.484,0.312,2.472,0.058,96.646,6.559,0
33786,3567.1,19.63,126.785,8.625,8.5,1.546,1.398,1.398,0.304,2.459,0.055,96.109,6.539,0
33787,3567.2,19.671,128.722,8.625,8.5,1.783,1.971,1.971,0.297,2.454,0.056,95.664,6.566,0
33788,3567.3,19.712,126.001,8.625,8.5,1.879,2.163,2.163,0.293,2.453,0.06,95.393,6.616,0
33789,3567.4,19.706,121.682,8.625,8.5,1.805,1.874,1.874,0.297,2.452,0.063,95.245,6.658,0
33790,3567.5,19.701,118.848,8.625,8.5,1.806,1.883,1.883,0.304,2.45,0.063,95.324,6.675,0
33791,3567.6,19.696,119.084,8.625,8.5,1.851,2.029,2.029,0.309,2.447,0.061,95.346,6.669,0
33792,3567.7,19.699,119.108,8.625,8.5,1.85,2.054,2.054,0.308,2.444,0.059,95.354,6.656,0
33793,3567.8,19.702,118.232,8.625,8.5,1.828,1.963,1.963,0.306,2.443,0.058,95.421,6.655,0
33794,3567.9,19.704,122.04,8.625,8.5,1.795,1.867,1.867,0.305,2.442,0.058,95.461,6.677,0
33795,3568.0,19.726,122.983,8.578,8.5,1.777,1.818,1.818,0.31,2.441,0.057,95.489,6.713,0
33796,3568.1,19.748,124.611,8.625,8.5,1.733,1.733,1.733,0.31,2.441,0.056,95.546,6.744,0
33797,3568.2,19.77,125.355,8.625,8.5,1.519,1.332,1.332,0.309,2.441,0.055,95.685,6.757,0
33798,3568.3,19.722,122.764,8.625,8.5,1.444,1.242,1.242,0.306,2.442,0.054,95.869,6.754,0
33799,3568.4,19.675,119.733,8.625,8.5,1.702,1.837,1.837,0.303,2.444,0.054,95.899,6.745,0
33800,3568.5,19.628,119.993,8.625,8.5,1.997,2.707,2.707,0.3,2.444,0.053,95.797,6.727,0
33801,3568.6,19.683,123.617,8.625,8.5,1.786,1.998,1.998,0.298,2.443,0.052,95.581,6.708,0
33802,3568.7,19.737,125.541,8.625,8.5,1.656,1.742,1.742,0.297,2.443,0.052,95.193,6.709,0
33803,3568.8,19.792,123.123,8.625,8.5,1.634,1.685,1.685,0.295,2.443,0.052,94.825,6.755,0
33804,3568.9,19.814,123.134,8.625,8.5,1.674,1.794,1.794,0.291,2.447,0.053,94.478,6.862,0
33805,3569.0,19.836,121.83,8.625,8.5,1.682,1.823,1.823,0.288,2.452,0.053,94.16,6.993,0
33806,3569.1,19.858,119.369,8.625,8.5,1.655,1.721,1.721,0.29,2.456,0.054,94.153,7.088,0
33807,3569.2,19.879,121.004,8.625,8.5,1.644,1.74,1.74,0.297,2.46,0.055,94.534,7.107,0
33808,3569.3,19.9,121.198,8.625,8.5,1.663,1.778,1.778,0.308,2.464,0.057,94.839,7.049,0
33809,3569.4,19.921,120.7,8.625,8.5,1.656,1.758,1.758,0.316,2.466,0.059,95.187,6.945,0
33810,3569.5,19.94,121.604,8.625,8.5,1.643,1.73,1.73,0.319,2.464,0.059,95.608,6.839,0
33811,3569.6,19.958,123.729,8.672,8.5,1.635,1.729,1.729,0.312,2.46,0.056,95.837,6.769,0
33812,3569.7,19.977,123.424,8.672,8.5,1.614,1.66,1.66,0.302,2.457,0.052,95.967,6.751,0
33813,3569.8,19.977,123.85,8.648,8.5,1.589,1.593,1.593,0.294,2.459,0.05,95.965,6.771,0
33814,3569.9,19.978,123.011,8.625,8.5,1.576,1.597,1.597,0.285,2.466,0.051,95.755,6.805,0
33815,3570.0,19.978,122.902,8.672,8.5,1.559,1.55,1.55,0.277,2.474,0.053,95.446,6.839,0
33816,3570.1,19.979,122.922,8.672,8.5,1.551,1.556,1.556,0.28,2.482,0.057,95.012,6.874,0
33817,3570.2,19.979,122.624,8.625,8.5,1.599,1.695,1.695,0.283,2.488,0.06,94.324,6.903,0
33818,3570.3,19.98,123.239,8.625,8.5,1.601,1.702,1.702,0.287,2.493,0.062,93.609,6.921,0
33819,3570.4,19.977,123.249,8.625,8.5,1.602,1.717,1.717,0.29,2.495,0.063,93.029,6.922,0
33820,3570.5,19.974,122.523,8.625,8.5,1.596,1.688,1.688,0.291,2.494,0.063,92.256,6.922,0
33821,3570.6,19.971,122.02,8.672,8.5,1.549,1.611,1.611,0.286,2.492,0.061,91.696,6.943,0
33822,3570.7,19.966,118.796,8.672,8.5,1.532,1.571,1.571,0.284,2.489,0.058,92.241,6.991,0
33823,3570.8,19.961,118.421,8.672,8.5,1.588,1.697,1.697,0.283,2.487,0.055,92.742,7.063,0
33824,3570.9,19.956,118.05,8.672,8.5,1.551,1.644,1.644,0.283,2.489,0.053,93.195,7.137,0
33825,3571.0,19.952,120.043,8.672,8.5,1.447,1.41,1.41,0.284,2.493,0.053,93.507,7.174,0
33826,3571.1,19.947,121.436,8.672,8.5,1.411,1.28,1.28,0.284,2.496,0.055,93.504,7.139,0
33827,3571.2,19.942,123.614,8.648,8.5,1.415,1.324,1.324,0.285,2.496,0.057,93.307,7.026,0
33828,3571.3,19.939,129.553,8.625,8.5,1.474,1.454,1.454,0.283,2.491,0.059,93.022,6.9,0
33829,3571.4,19.936,134.543,8.672,8.5,1.517,1.61,1.61,0.278,2.484,0.06,92.685,6.826,0
33830,3571.5,19.933,131.112,8.672,8.5,1.582,1.823,1.823,0.276,2.479,0.059,92.313,6.817,0
33831,3571.6,19.934,127.318,8.672,8.5,1.557,1.715,1.715,0.275,2.479,0.057,91.973,6.823,0
33832,3571.7,19.934,120.565,8.672,8.5,1.416,1.422,1.422,0.276,2.48,0.057,91.615,6.789,0
33833,3571.8,19.935,118.131,8.672,8.5,1.386,1.324,1.324,0.277,2.48,0.057,91.242,6.72,0
33834,3571.9,19.954,116.683,8.672,8.5,1.473,1.511,1.511,0.277,2.476,0.055,90.971,6.661,0
33835,3572.0,19.972,115.461,8.672,8.5,1.496,1.585,1.585,0.278,2.471,0.054,90.749,6.639,0
33836,3572.1,19.991,117.65,8.648,8.5,1.463,1.5,1.5,0.281,2.467,0.053,90.576,6.66,0
33837,3572.2,19.991,122.526,8.672,8.5,1.48,1.541,1.541,0.287,2.467,0.053,90.475,6.709,0
33838,3572.3,19.992,122.24,8.672,8.5,1.497,1.597,1.597,0.289,2.471,0.053,90.409,6.771,0
33839,3572.4,19.992,119.669,8.672,8.5,1.493,1.579,1.579,0.286,2.477,0.053,90.383,6.845,0
33840,3572.5,19.988,116.811,8.672,8.5,1.466,1.493,1.493,0.281,2.484,0.052,90.472,6.91,0
33841,3572.6,19.983,112.929,8.672,8.5,1.379,1.272,1.272,0.277,2.49,0.052,90.482,6.948,0
33842,3572.7,19.979,111.178,8.672,8.5,1.317,1.106,1.106,0.276,2.496,0.054,90.354,6.949,0
33843,3572.8,19.974,110.527,8.672,8.5,1.443,1.385,1.385,0.277,2.501,0.057,89.963,6.919,0
33844,3572.9,19.969,111.005,8.672,8.5,1.465,1.457,1.457,0.277,2.504,0.06,89.573,6.878,0
33845,3573.0,19.965,111.962,8.672,8.5,1.34,1.14,1.14,0.272,2.505,0.062,89.26,6.85,0
33846,3573.1,19.96,112.928,8.672,8.5,1.433,1.3,1.3,0.263,2.504,0.063,88.908,6.86,0
33847,3573.2,19.955,109.165,8.672,8.5,1.504,1.484,1.484,0.252,2.501,0.064,88.668,6.915,0
33848,3573.3,19.951,100.222,8.672,8.5,1.536,1.565,1.565,0.242,2.496,0.064,88.708,6.984,0
33849,3573.4,19.962,101.476,8.672,8.5,1.527,1.508,1.508,0.235,2.491,0.064,88.659,7.013,0
33850,3573.5,19.973,104.507,8.625,8.5,1.519,1.468,1.468,0.236,2.487,0.064,88.622,6.976,0
33851,3573.6,19.984,108.842,8.625,8.5,1.558,1.547,1.547,0.24,2.484,0.062,88.701,6.894,0
33852,3573.7,19.981,108.144,8.672,8.5,1.595,1.632,1.632,0.246,2.48,0.06,88.766,6.812,0
33853,3573.8,19.978,108.863,8.672,8.5,1.602,1.656,1.656,0.256,2.476,0.058,88.889,6.75,0
33854,3573.9,19.976,109.418,8.672,8.5,1.618,1.687,1.687,0.262,2.476,0.059,89.261,6.705,0
33855,3574.0,19.971,107.605,8.672,8.5,1.639,1.72,1.72,0.261,2.479,0.06,89.351,6.672,0
33856,3574.1,19.966,107.061,8.672,8.5,1.646,1.707,1.707,0.257,2.483,0.062,89.278,6.658,0
33857,3574.2,19.961,108.751,8.672,8.5,1.648,1.676,1.676,0.253,2.486,0.061,89.05,6.69,0
33858,3574.3,19.955,110.751,8.672,8.5,1.649,1.647,1.647,0.25,2.488,0.059,88.81,6.778,0
33859,3574.4,19.95,112.75,8.672,8.5,1.653,1.645,1.645,0.247,2.491,0.057,88.569,6.866,0
33860,3574.5,19.945,114.187,8.672,8.5,1.642,1.613,1.613,0.245,2.496,0.056,88.403,6.952,0
33861,3574.6,19.946,113.506,8.672,8.5,1.626,1.564,1.564,0.243,2.501,0.056,88.296,7.002,0
33862,3574.7,19.946,107.327,8.672,8.5,1.657,1.645,1.645,0.243,2.505,0.057,88.226,7.019,0
33863,3574.8,19.947,100.709,8.648,8.5,1.694,1.734,1.734,0.247,2.508,0.06,88.059,6.987,0
33864,3574.9,19.947,94.931,8.625,8.5,1.743,1.881,1.881,0.25,2.512,0.064,88.002,6.9,0
33865,3575.0,19.948,94.299,8.648,8.5,1.778,1.96,1.96,0.252,2.515,0.069,88.042,6.823,0
33866,3575.1,19.949,90.815,8.648,8.5,1.773,1.914,1.914,0.254,2.514,0.07,87.941,6.81,0
33867,3575.2,19.897,90.686,8.672,8.5,1.7,1.775,1.775,0.253,2.51,0.067,87.723,6.825,0
33868,3575.3,19.845,92.615,8.672,8.5,1.654,1.766,1.766,0.248,2.507,0.062,87.38,6.841,0
33869,3575.4,19.793,94.925,8.672,8.5,1.64,1.75,1.75,0.243,2.507,0.059,87.718,6.857,0
